Mã đơn hàng,Ngày tạo đơn,order_date,order_hour,order_weekday,Siêu thị,Số chuyến,Giá trị đơn hàng,Tổng phí trả tài xế,profit,fee_ratio,total_process_time,delay_assign,delay_arrive_store,delay_pickup,multi_trip,is_completed,sla_30m,delivery_speed_cat
25287/9,2023-03-03,2023-03-03,9,Friday,CM Phan Văn Trị,1,285500,14000.0,271500.0,0.04903677758318739,99.25,0.2833333333333333,96.18333333333334,0.0,0,1,0,slow
25262/9,2023-03-03,2023-03-03,9,Friday,CM Phan Văn Trị,0,490500,0.0,490500.0,0.0,99.35,0.2833333333333333,96.18333333333334,0.0,0,1,0,slow
25243/9,2023-03-03,2023-03-03,9,Friday,CM Phan Văn Trị,0,442500,0.0,442500.0,0.0,99.45,0.65,96.03333333333333,0.0,0,1,0,slow
25244/9,2023-03-03,2023-03-03,9,Friday,CM Phan Văn Trị,1,41500,14000.0,27500.0,0.3373493975903614,99.36666666666666,0.65,96.03333333333333,0.0,0,1,0,slow
82600/25,2023-03-03,2023-03-03,9,Friday,CM Phan Văn Trị,0,601400,0.0,601400.0,0.0,99.61666666666666,1.0666666666666667,95.83333333333333,0.0,0,1,0,slow
68275/7,2023-03-03,2023-03-03,9,Friday,CM Phan Văn Trị,1,393891,14000.0,379891.0,0.03554282783815827,99.53333333333333,1.0666666666666667,95.83333333333333,0.0,0,1,0,slow
25288/9,2023-03-03,2023-03-03,9,Friday,CM Phan Văn Trị,1,703000,14000.0,689000.0,0.01991465149359886,103.13333333333334,0.5666666666666667,99.91666666666667,0.0,0,1,0,slow
82964/25,2023-03-03,2023-03-03,9,Friday,CM Phan Văn Trị,1,1215600,28000.0,1187600.0,0.02303389272787101,103.0,0.5666666666666667,99.76666666666667,0.0,0,1,0,slow
82938/25,2023-03-03,2023-03-03,9,Friday,CM Phan Văn Trị,1,390000,7000.0,383000.0,0.017948717948717947,102.4,0.5833333333333334,99.51666666666667,0.0,0,1,0,slow
25289/9,2023-03-03,2023-03-03,9,Friday,CM Phan Văn Trị,1,672215,14000.0,658215.0,0.02082667003860372,102.25,0.6,99.38333333333334,0.0,0,1,0,slow
68737/7,2023-03-03,2023-03-03,9,Friday,CM Phan Văn Trị,1,251600,7000.0,244600.0,0.02782193958664547,102.1,0.6166666666666667,99.16666666666667,0.0,0,1,0,slow
68386/7,2023-03-01,2023-03-01,20,Wednesday,CM Phan Văn Trị,0,517041,0.0,517041.0,0.0,4.183333333333334,0.2833333333333333,2.566666666666667,0.0,0,1,1,very_fast
82670/25,2023-03-01,2023-03-01,20,Wednesday,CM Phan Văn Trị,1,183000,14000.0,169000.0,0.07650273224043716,4.083333333333333,0.2833333333333333,2.566666666666667,0.0,0,1,1,very_fast
82604/25,2023-03-01,2023-03-01,20,Wednesday,CM Phan Văn Trị,1,1666600,28000.0,1638600.0,0.016800672026881076,4.366666666666666,0.7333333333333333,2.4,0.0,0,1,1,very_fast
44030/3,2023-03-01,2023-03-01,20,Wednesday,CM Phan Văn Trị,1,1598800,21000.0,1577800.0,0.013134851138353765,4.166666666666667,0.75,2.2333333333333334,0.0,0,1,1,very_fast
61624/1,2023-03-01,2023-03-01,20,Wednesday,CM Phan Văn Trị,1,701200,14000.0,687200.0,0.019965772960638905,4.0,0.7666666666666667,2.033333333333333,0.0,0,1,1,very_fast
68401/7,2023-03-01,2023-03-01,20,Wednesday,CM Phan Văn Trị,1,599500,14000.0,585500.0,0.02335279399499583,3.8666666666666667,0.8,1.8833333333333333,0.0,0,1,1,very_fast
25153/9,2023-03-01,2023-03-01,20,Wednesday,CM Phan Văn Trị,1,773600,14000.0,759600.0,0.01809720785935884,3.716666666666667,0.8166666666666667,1.7166666666666666,0.0,0,1,1,very_fast
61801/1,2023-03-01,2023-03-01,20,Wednesday,CM Phan Văn Trị,1,529700,21000.0,508700.0,0.039645082121955826,3.5833333333333335,0.8333333333333334,1.5333333333333334,0.0,0,1,1,very_fast
24210/12+40755/2,2023-03-03,2023-03-03,17,Friday,CM Củ Chi,1,419900,13000.0,406900.0,0.030959752321981424,12.3,0.5333333333333333,1.05,0.0,0,1,1,very_fast
53152/1,2023-03-03,2023-03-03,14,Friday,CM Củ Chi,1,842906,6500.0,836406.0,0.0077114174059740945,18.45,0.25,6.733333333333333,0.0,0,1,1,fast
75156/3,2023-03-03,2023-03-03,14,Friday,CM Củ Chi,2,1658800,32500.0,1626300.0,0.019592476489028215,43.766666666666666,0.26666666666666666,5.233333333333333,0.0,1,1,0,normal
77708/4+.24114/12,2023-03-03,2023-03-03,14,Friday,CM Củ Chi,1,1269206,19500.0,1249706.0,0.015363936193179042,29.866666666666667,0.26666666666666666,6.066666666666666,0.0,0,1,1,fast
50310/5,2023-03-03,2023-03-03,14,Friday,CM Củ Chi,3,2464000,39000.0,2425000.0,0.015827922077922076,57.95,0.2833333333333333,4.4,0.0,1,1,0,slow
53120/1,2023-03-03,2023-03-03,13,Friday,CM Củ Chi,1,3003600,19500.0,2984100.0,0.0064922093487814626,12.316666666666666,0.25,2.5,2.0833333333333335,0,1,1,very_fast
77772/4+53137/1,2023-03-03,2023-03-03,13,Friday,CM Củ Chi,1,2102400,19500.0,2082900.0,0.009275114155251141,5.633333333333334,0.16666666666666666,0.6833333333333333,0.0,0,1,1,very_fast
77734/4+77735/4,2023-03-03,2023-03-03,12,Friday,CM Củ Chi,1,5908600,65000.0,5843600.0,0.011000913922079681,55.88333333333333,0.18333333333333332,48.7,0.0,0,1,0,slow
24160/12+77748/4,2023-03-03,2023-03-03,11,Friday,CM Củ Chi,1,4078779,26000.0,4052779.0,0.006374456669508203,8.966666666666667,0.6666666666666666,0.05,0.8333333333333334,0,1,1,very_fast
24144/12+50496/5,2023-03-03,2023-03-03,11,Friday,CM Củ Chi,1,807220,13000.0,794220.0,0.0161046554842546,32.3,0.16666666666666666,1.0166666666666666,0.0,0,1,0,normal
39290/6,2023-03-03,2023-03-03,11,Friday,CM Củ Chi,2,783500,13000.0,770500.0,0.016592214422463305,28.183333333333334,0.18333333333333332,0.6666666666666666,0.0,1,1,1,fast
24133/12+24132/12+77728/4+77729/4,2023-03-03,2023-03-03,10,Friday,CM Củ Chi,1,8901000,78000.0,8823000.0,0.008763060330299966,36.4,0.11666666666666667,11.083333333333334,0.0,0,1,0,normal
75370/3+75369/3+24120/12,2023-03-03,2023-03-03,9,Friday,CM Củ Chi,1,7648000,65000.0,7583000.0,0.008498953974895397,28.1,0.35,2.6,0.0,0,1,1,fast
77609/4,2023-03-03,2023-03-03,9,Friday,CM Củ Chi,1,3220000,26000.0,3194000.0,0.008074534161490683,38.93333333333333,0.36666666666666664,2.066666666666667,0.0,0,1,0,normal
77716/4,2023-03-03,2023-03-03,9,Friday,CM Củ Chi,1,1858100,26000.0,1832100.0,0.013992788332167268,11.533333333333333,0.13333333333333333,1.9333333333333333,0.0,0,1,1,very_fast
52944/1+52948/1+77636/4,2023-03-03,2023-03-03,8,Friday,CM Củ Chi,2,7128000,97500.0,7030500.0,0.013678451178451179,32.833333333333336,0.16666666666666666,0.7166666666666667,0.0,1,1,0,normal
77675/4,2023-03-03,2023-03-03,8,Friday,CM Củ Chi,1,1054200,13000.0,1041200.0,0.01233162587744261,9.816666666666666,0.13333333333333333,1.8166666666666667,0.0,0,1,1,very_fast
77690/4,2023-03-03,2023-03-03,7,Friday,CM Củ Chi,1,680050,13000.0,667050.0,0.01911624145283435,43.46666666666667,0.16666666666666666,22.116666666666667,6.866666666666666,0,1,0,normal
53067/1,2023-03-03,2023-03-03,6,Friday,CM Củ Chi,1,962076,19500.0,942576.0,0.020268669003280407,25.916666666666668,0.2,0.3,2.8666666666666667,0,1,1,fast
53065/1,2023-03-03,2023-03-03,6,Friday,CM Củ Chi,1,619044,19500.0,599544.0,0.03150018415492275,60.733333333333334,0.21666666666666667,0.3,1.4333333333333333,0,1,0,slow
53066/1+53064/1,2023-03-03,2023-03-03,6,Friday,CM Củ Chi,2,3007560,39000.0,2968560.0,0.012967322347683836,44.016666666666666,0.23333333333333334,0.3,2.5,1,1,0,normal
53032/1,2023-03-03,2023-03-03,6,Friday,CM Củ Chi,2,1475600,32500.0,1443100.0,0.02202493900786121,51.016666666666666,0.23333333333333334,2.316666666666667,0.0,1,1,0,slow
77573/4,2023-03-02,2023-03-02,14,Thursday,CM Củ Chi,1,5737800,52000.0,5685800.0,0.009062706960856077,11.516666666666667,0.2833333333333333,0.5,0.0,0,1,1,very_fast
52810/1,2023-03-02,2023-03-02,11,Thursday,CM Củ Chi,1,1303517,13000.0,1290517.0,0.009973019147429608,31.466666666666665,0.48333333333333334,2.1333333333333333,0.0,0,1,0,normal
50328/5,2023-03-02,2023-03-02,11,Thursday,CM Củ Chi,1,220000,13000.0,207000.0,0.05909090909090909,35.28333333333333,0.5,1.7166666666666666,0.0,0,1,0,normal
50330/5,2023-03-02,2023-03-02,11,Thursday,CM Củ Chi,1,248000,13000.0,235000.0,0.05241935483870968,49.15,0.5166666666666667,1.2,0.0,0,1,0,slow
77525/4,2023-03-02,2023-03-02,11,Thursday,CM Củ Chi,1,2057883,19500.0,2038383.0,0.009475757368130258,46.25,0.5333333333333333,0.7333333333333333,0.0,0,1,0,slow
77493/4,2023-03-02,2023-03-02,11,Thursday,CM Củ Chi,2,1779000,39000.0,1740000.0,0.021922428330522766,19.033333333333335,0.31666666666666665,1.4,0.0,1,1,1,fast
77507/4,2023-03-02,2023-03-02,8,Thursday,CM Củ Chi,4,1798000,45500.0,1752500.0,0.025305895439377085,55.28333333333333,0.3,1.0166666666666666,0.0,1,1,0,slow
52763/1,2023-03-02,2023-03-02,8,Thursday,CM Củ Chi,3,2056100,39000.0,2017100.0,0.018967949029716453,48.166666666666664,0.36666666666666664,1.1,0.0,1,1,0,slow
52779/1,2023-03-02,2023-03-02,8,Thursday,CM Củ Chi,1,4293500,26000.0,4267500.0,0.00605566554093397,13.916666666666666,0.6833333333333333,2.35,0.0,0,1,1,very_fast
52848/1,2023-03-02,2023-03-02,7,Thursday,CM Củ Chi,1,705108,13000.0,692108.0,0.01843689193712169,23.133333333333333,0.3,10.633333333333333,0.0,0,1,1,fast
52837/1,2023-03-02,2023-03-02,6,Thursday,CM Củ Chi,1,455630,19500.0,436130.0,0.042797884248183836,46.03333333333333,0.31666666666666665,0.6166666666666667,0.0,0,1,0,slow
52836/1,2023-03-02,2023-03-02,6,Thursday,CM Củ Chi,1,567506,19500.0,548006.0,0.03436087019344289,15.4,1.1666666666666667,1.7333333333333334,0.0,0,1,1,fast
52833/1,2023-03-02,2023-03-02,6,Thursday,CM Củ Chi,2,2287839,39000.0,2248839.0,0.017046654069626403,37.68333333333333,0.4166666666666667,7.266666666666667,0.0,1,1,0,normal
77411/4,2023-03-01,2023-03-01,17,Wednesday,CM Củ Chi,1,1008700,13000.0,995700.0,0.01288787548329533,19.35,0.3,1.1166666666666667,0.0,0,1,1,fast
77315/4,2023-03-01,2023-03-01,14,Wednesday,CM Củ Chi,2,2367139,19500.0,2347639.0,0.008237792541967328,60.63333333333333,0.2,0.06666666666666667,0.6,1,1,0,slow
74927/3,2023-03-01,2023-03-01,14,Wednesday,CM Củ Chi,2,687000,26000.0,661000.0,0.03784570596797671,44.68333333333333,0.21666666666666667,0.06666666666666667,2.466666666666667,1,1,0,normal
74917/3,2023-03-01,2023-03-01,14,Wednesday,CM Củ Chi,2,3387357,26000.0,3361357.0,0.007675600770748404,64.86666666666666,0.23333333333333334,0.06666666666666667,1.8666666666666667,1,1,0,slow
52645/1,2023-03-01,2023-03-01,14,Wednesday,CM Củ Chi,1,4806000,52000.0,4754000.0,0.010819808572617561,29.883333333333333,0.25,0.06666666666666667,1.05,0,1,1,fast
74892/3,2023-03-01,2023-03-01,12,Wednesday,CM Củ Chi,1,1195528,6500.0,1189028.0,0.005436928286079456,59.4,0.95,1.4666666666666666,0.0,0,1,0,slow
52644/1,2023-03-01,2023-03-01,12,Wednesday,CM Củ Chi,1,1111400,13000.0,1098400.0,0.011696958790714414,67.7,0.9666666666666667,0.9833333333333333,0.0,0,1,0,slow
52631/1,2023-03-01,2023-03-01,12,Wednesday,CM Củ Chi,1,1362200,6500.0,1355700.0,0.0047716928498017916,10.616666666666667,0.21666666666666667,0.7833333333333333,2.0166666666666666,0,1,1,very_fast
74880/3,2023-03-01,2023-03-01,10,Wednesday,CM Củ Chi,1,1640200,13000.0,1627200.0,0.007925862699670772,25.866666666666667,0.3333333333333333,4.5,0.0,0,1,1,fast
50190/5,2023-03-01,2023-03-01,10,Wednesday,CM Củ Chi,1,1542700,13000.0,1529700.0,0.00842678420950282,20.15,0.3333333333333333,3.8833333333333333,0.0,0,1,1,fast
74848/3,2023-03-01,2023-03-01,10,Wednesday,CM Củ Chi,1,550800,6500.0,544300.0,0.011801016702977488,80.71666666666667,0.35,2.533333333333333,0.0,0,1,0,slow
74852/3,2023-03-01,2023-03-01,10,Wednesday,CM Củ Chi,2,1458868,19500.0,1439368.0,0.013366528020355508,37.8,0.35,3.216666666666667,0.0,1,1,0,normal
52503/1+52509/1,2023-03-01,2023-03-01,10,Wednesday,CM Củ Chi,1,1025010,13000.0,1012010.0,0.012682803094603954,10.016666666666667,0.21666666666666667,0.9666666666666667,0.0,0,1,1,very_fast
74779/3,2023-03-01,2023-03-01,8,Wednesday,CM Củ Chi,1,1445784,13000.0,1432784.0,0.008991661271669903,3.8833333333333333,0.26666666666666666,0.45,1.0833333333333333,0,1,1,very_fast
52495/1,2023-03-01,2023-03-01,8,Wednesday,CM Củ Chi,1,598800,13000.0,585800.0,0.02171008684034736,22.033333333333335,0.21666666666666667,2.1333333333333333,0.0,0,1,1,fast
772914/4,2023-03-01,2023-03-01,8,Wednesday,CM Củ Chi,1,714622,13000.0,701622.0,0.018191435472179697,33.56666666666667,0.16666666666666666,0.55,0.0,0,1,0,normal
52587/1,2023-03-01,2023-03-01,8,Wednesday,CM Củ Chi,1,820500,19500.0,801000.0,0.02376599634369287,21.483333333333334,0.9333333333333333,3.35,0.0,0,1,1,fast
52586/1,2023-03-01,2023-03-01,8,Wednesday,CM Củ Chi,1,629134,19500.0,609634.0,0.03099498675957745,21.133333333333333,0.9833333333333333,3.2,0.0,0,1,1,fast
52589/1,2023-03-01,2023-03-01,8,Wednesday,CM Củ Chi,2,2773581,39000.0,2734581.0,0.014061244290323592,21.033333333333335,1.0166666666666666,3.05,0.0,1,1,1,fast
52590+52593+52592/1,2023-03-01,2023-03-01,8,Wednesday,CM Củ Chi,1,2219870,19500.0,2200370.0,0.008784298179623132,10.4,0.6166666666666667,3.5,0.0,0,1,1,very_fast
53118/1,2023-03-03,2023-03-03,14,Friday,CM Củ Chi,1,387521,6500.0,381021.0,0.01677328454457952,25.233333333333334,0.95,5.983333333333333,0.0,0,1,1,fast
75399/3,2023-03-03,2023-03-03,14,Friday,CM Củ Chi,1,412800,6500.0,406300.0,0.015746124031007752,32.45,0.9833333333333333,5.75,0.0,0,1,0,normal
52998/1,2023-03-03,2023-03-03,14,Friday,CM Củ Chi,3,1184127,32500.0,1151627.0,0.02744638032913699,61.233333333333334,1.0,5.416666666666667,0.0,1,1,0,slow
53133/1,2023-03-03,2023-03-03,14,Friday,CM Củ Chi,1,1544900,13000.0,1531900.0,0.008414784128422552,125.28333333333333,1.0,5.1,0.0,0,1,0,slow
24111/12+77693/4,2023-03-03,2023-03-03,14,Friday,CM Củ Chi,4,2959750,39000.0,2920750.0,0.013176788580116564,72.76666666666667,1.0166666666666666,4.866666666666666,0.0,1,1,0,slow
53110/1,2023-03-03,2023-03-03,11,Friday,CM Củ Chi,1,612900,6500.0,606400.0,0.010605318975363029,13.45,0.43333333333333335,0.8666666666666667,0.0,0,1,1,very_fast
53100/1,2023-03-03,2023-03-03,11,Friday,CM Củ Chi,1,1834800,26000.0,1808800.0,0.014170481796381078,14.316666666666666,0.2,1.45,0.0,0,1,1,very_fast
77718/4,2023-03-03,2023-03-03,9,Friday,CM Củ Chi,4,4613749,84500.0,4529249.0,0.018314823801641573,56.3,0.16666666666666666,2.15,0.0,1,1,0,slow
75263/3,2023-03-03,2023-03-03,9,Friday,CM Củ Chi,2,1264330,19500.0,1244830.0,0.015423188566276209,33.1,0.2833333333333333,10.45,0.0,1,1,0,normal
39276/6,2023-03-03,2023-03-03,9,Friday,CM Củ Chi,2,1811421,13000.0,1798421.0,0.007176686148609297,28.983333333333334,0.2833333333333333,10.933333333333334,0.0,1,1,1,fast
50462/5,2023-03-03,2023-03-03,8,Friday,CM Củ Chi,1,2026836,13000.0,2013836.0,0.006413937782829987,179.15,0.15,1.6,0.0,0,1,0,slow
50453/5,2023-03-03,2023-03-03,8,Friday,CM Củ Chi,1,697694,13000.0,684694.0,0.018632810372455545,193.38333333333333,0.16666666666666666,2.3666666666666667,0.0,0,1,0,slow
50457/5,2023-03-03,2023-03-03,8,Friday,CM Củ Chi,1,1044450,13000.0,1031450.0,0.012446742304562209,193.08333333333334,0.18333333333333332,2.05,0.0,0,1,0,slow
77584/4,2023-03-02,2023-03-02,15,Thursday,CM Củ Chi,1,1561320,19500.0,1541820.0,0.012489432019060795,31.933333333333334,0.2,1.4166666666666667,0.0,0,1,0,normal
77539/2,2023-03-02,2023-03-02,13,Thursday,CM Củ Chi,2,1145000,26000.0,1119000.0,0.022707423580786028,28.45,0.2833333333333333,3.95,0.0,1,1,1,fast
50321/5,2023-03-02,2023-03-02,13,Thursday,CM Củ Chi,2,852800,19500.0,833300.0,0.022865853658536585,42.96666666666667,0.3,3.6666666666666665,0.0,1,1,0,normal
50320/5,2023-03-02,2023-03-02,10,Thursday,CM Củ Chi,3,4473800,78000.0,4395800.0,0.01743484286289061,43.05,0.4,1.2,0.43333333333333335,1,1,0,normal
52852/1,2023-03-02,2023-03-02,9,Thursday,CM Củ Chi,1,341000,6500.0,334500.0,0.01906158357771261,22.416666666666668,0.4166666666666667,3.5,0.0,0,1,1,fast
77417/4,2023-03-02,2023-03-02,9,Thursday,CM Củ Chi,1,1143000,13000.0,1130000.0,0.011373578302712161,14.65,0.4666666666666667,4.533333333333333,0.0,0,1,1,very_fast
75123/3+75126/3,2023-03-02,2023-03-02,9,Thursday,CM Củ Chi,2,3166871,32500.0,3134371.0,0.010262495693698923,36.05,0.38333333333333336,0.7333333333333333,0.0,1,1,0,normal
75086/3,2023-03-02,2023-03-02,8,Thursday,CM Củ Chi,1,3350000,52000.0,3298000.0,0.015522388059701492,14.816666666666666,0.5,1.8,0.0,0,1,1,very_fast
52695/1,2023-03-01,2023-03-01,15,Wednesday,CM Củ Chi,1,5426400,91000.0,5335400.0,0.016769865841073272,67.46666666666667,0.13333333333333333,1.7833333333333334,0.0,0,1,0,slow
77339/4,2023-03-01,2023-03-01,14,Wednesday,CM Củ Chi,1,695216,6500.0,688716.0,0.009349612206853698,21.45,0.26666666666666666,0.8333333333333334,0.0,0,1,1,fast
52604/1,2023-03-01,2023-03-01,10,Wednesday,CM Củ Chi,3,3791067,26000.0,3765067.0,0.00685822751220171,80.6,0.25,5.383333333333334,0.0,1,1,0,slow
77197/477196/4,2023-03-01,2023-03-01,10,Wednesday,CM Củ Chi,4,1431700,32500.0,1399200.0,0.02270028637284347,61.86666666666667,0.26666666666666666,5.683333333333334,0.0,1,1,0,slow
77298/4,2023-03-01,2023-03-01,10,Wednesday,CM Củ Chi,4,1869400,45500.0,1823900.0,0.024339360222531293,134.88333333333333,0.2833333333333333,5.116666666666666,0.0,1,1,0,slow
53068/1,2023-03-03,2023-03-03,6,Friday,CM Củ Chi,1,1079098,13000.0,1066098.0,0.012047098595308304,15.283333333333333,0.16666666666666666,1.4666666666666666,0.0,0,1,1,fast
52847/1,2023-03-02,2023-03-02,7,Thursday,CM Củ Chi,1,707400,13000.0,694400.0,0.018377155781735936,28.783333333333335,0.31666666666666665,1.0333333333333334,0.0,0,1,1,fast
52694/1,2023-03-02,2023-03-02,7,Thursday,CM Củ Chi,1,919459,13000.0,906459.0,0.014138748981738175,5007.35,0.31666666666666665,27.7,0.0,0,1,0,slow
77195/4,2023-03-01,2023-03-01,8,Wednesday,CM Củ Chi,1,877772,13000.0,864772.0,0.014810224067297657,21.383333333333333,0.8,3.4166666666666665,0.0,0,1,1,fast
52838/1,2023-03-02,2023-03-02,6,Thursday,CM Củ Chi,4,1641904,45500.0,1596404.0,0.027711729796626356,43.266666666666666,0.3,13.85,0.0,1,1,0,normal
8767/23,2023-03-03,2023-03-03,19,Friday,CM Hòa Bình,1,370000,8500.0,361500.0,0.022972972972972974,104.46666666666667,0.38333333333333336,101.98333333333333,0.0,0,1,0,slow
2187/1,2023-03-03,2023-03-03,19,Friday,CM Hòa Bình,1,3654692,25500.0,3629192.0,0.006977332152750492,104.25,0.4,101.41666666666667,1.1333333333333333,0,1,0,slow
2191/1,2023-03-03,2023-03-03,19,Friday,CM Hòa Bình,1,1462392,8500.0,1453892.0,0.00581239503498378,103.85,0.4666666666666667,101.41666666666667,0.2833333333333333,0,1,0,slow
35081/11,2023-03-03,2023-03-03,19,Friday,CM Hòa Bình,1,466900,8500.0,458400.0,0.01820518312272435,104.08333333333333,0.4666666666666667,101.41666666666667,0.8666666666666667,0,1,0,slow
35067/11,2023-03-03,2023-03-03,19,Friday,CM Hòa Bình,1,1391500,8500.0,1383000.0,0.006108515989938915,103.66666666666667,0.48333333333333334,101.36666666666666,0.0,0,1,0,slow
35089/11,2023-03-03,2023-03-03,19,Friday,CM Hòa Bình,1,533000,8500.0,524500.0,0.01594746716697936,103.48333333333333,0.5,100.46666666666667,0.0,0,1,0,slow
54422/10,2023-03-03,2023-03-03,17,Friday,CM Hòa Bình,1,1122475,8500.0,1113975.0,0.00757255172720996,5.733333333333333,0.3,3.2666666666666666,0.0,0,1,1,very_fast
94440/5,2023-03-03,2023-03-03,17,Friday,CM Hòa Bình,1,944405,25500.0,918905.0,0.027001127694156638,5.483333333333333,0.3,3.066666666666667,0.0,0,1,1,very_fast
54423/10,2023-03-03,2023-03-03,17,Friday,CM Hòa Bình,1,1615500,8500.0,1607000.0,0.005261528938409161,5.266666666666667,0.31666666666666665,2.85,0.0,0,1,1,very_fast
8748/23,2023-03-03,2023-03-03,17,Friday,CM Hòa Bình,1,556000,8500.0,547500.0,0.015287769784172662,5.05,0.3333333333333333,2.6333333333333333,0.0,0,1,1,very_fast
69207/4,2023-03-03,2023-03-03,17,Friday,CM Hòa Bình,1,648800,8500.0,640300.0,0.01310110974106042,6.083333333333333,0.9166666666666666,3.05,0.0,0,1,1,very_fast
94468/5,2023-03-03,2023-03-03,17,Friday,CM Hòa Bình,1,1006400,8500.0,997900.0,0.008445945945945946,5.866666666666666,0.9333333333333333,2.716666666666667,0.0,0,1,1,very_fast
94448/5,2023-03-03,2023-03-03,17,Friday,CM Hòa Bình,1,787900,8500.0,779400.0,0.010788171087701484,5.5,0.9666666666666667,2.2666666666666666,0.0,0,1,1,very_fast
54429/10,2023-03-03,2023-03-03,17,Friday,CM Hòa Bình,1,304500,8500.0,296000.0,0.027914614121510674,5.7,0.9666666666666667,2.5166666666666666,0.0,0,1,1,very_fast
2137/1,2023-03-03,2023-03-03,17,Friday,CM Hòa Bình,1,1371239,17000.0,1354239.0,0.01239754703592882,5.333333333333333,0.9833333333333333,2.0833333333333335,0.0,0,1,1,very_fast
85126/7,2023-03-03,2023-03-03,17,Friday,CM Hòa Bình,1,346900,8500.0,338400.0,0.02450273854136639,5.15,1.0,1.55,0.0,0,1,1,very_fast
69037/4,2023-03-02,2023-03-02,21,Thursday,CM Hòa Bình,1,580800,8500.0,572300.0,0.014634986225895317,7.033333333333333,0.6,4.033333333333333,0.0,0,1,1,very_fast
1883/1,2023-03-02,2023-03-02,21,Thursday,CM Hòa Bình,1,1576100,17000.0,1559100.0,0.010786117632129942,6.816666666666666,0.6166666666666667,3.8333333333333335,0.0,0,1,1,very_fast
84826/7,2023-03-02,2023-03-02,21,Thursday,CM Hòa Bình,1,5019500,51000.0,4968500.0,0.010160374539296742,6.616666666666666,0.6333333333333333,3.5833333333333335,0.0,0,1,1,very_fast
84955/7,2023-03-02,2023-03-02,21,Thursday,CM Hòa Bình,1,1262181,17000.0,1245181.0,0.013468749727653958,6.433333333333334,0.6666666666666666,3.316666666666667,0.0,0,1,1,very_fast
69049/4,2023-03-02,2023-03-02,21,Thursday,CM Hòa Bình,1,1675000,17000.0,1658000.0,0.010149253731343283,6.2,0.6666666666666666,3.1,0.0,0,1,1,very_fast
69035/4,2023-03-02,2023-03-02,21,Thursday,CM Hòa Bình,1,519532,8500.0,511032.0,0.01636087863692708,5.983333333333333,0.7,2.816666666666667,0.0,0,1,1,very_fast
69050/4,2023-03-02,2023-03-02,21,Thursday,CM Hòa Bình,1,732300,17000.0,715300.0,0.02321452956438618,5.75,0.7,2.533333333333333,0.0,0,1,1,very_fast
84871/7,2023-03-02,2023-03-02,21,Thursday,CM Hòa Bình,1,1663600,17000.0,1646600.0,0.010218802596778072,5.566666666666666,0.7166666666666667,2.25,0.0,0,1,1,very_fast
84823/7,2023-03-02,2023-03-02,21,Thursday,CM Hòa Bình,1,2115260,17000.0,2098260.0,0.008036837079129753,5.35,0.9166666666666666,1.8,0.0,0,1,1,very_fast
94158/5,2023-03-02,2023-03-02,21,Thursday,CM Hòa Bình,1,2730659,25500.0,2705159.0,0.009338405124916732,5.133333333333334,0.7666666666666667,1.2333333333333334,0.0,0,1,1,very_fast
